id,food_group_id,name,calories,carbs,protein,fat,fibre
11432,6,"Radishes, oriental, dried",271,63.37,7.9,0.72,23.9
11435,6,"Rutabagas, raw",37,8.62,1.08,0.16,2.3
11436,6,"Rutabagas, cooked, boiled, drained, without salt",30,6.84,0.93,0.18,1.8
11437,6,"Salsify, (vegetable oyster), raw",82,18.6,3.3,0.2,3.3
11438,6,"Salsify, cooked, boiled, drained, without salt",68,15.36,2.73,0.17,3.1
11439,6,"Sauerkraut, canned, solids and liquids",19,4.28,0.91,0.14,2.9
11442,6,"Seaweed, agar, raw",26,6.75,0.54,0.03,0.5
11444,6,"Seaweed, irishmoss, raw",49,12.29,1.51,0.16,1.3
11445,6,"Seaweed, kelp, raw",43,9.57,1.68,0.56,1.3
11446,6,"Seaweed, laver, raw",35,5.11,5.81,0.28,0.3
11447,6,"Sesbania flower, raw",27,6.73,1.28,0.04,0
11448,6,"Sesbania flower, cooked, steamed, without salt",22,5.23,1.14,0.05,0
11450,6,"Soybeans, green, raw",147,11.05,12.95,6.8,4.2
11451,6,"Soybeans, green, cooked, boiled, drained, without salt",141,11.05,12.35,6.4,4.2
11452,6,"Soybeans, mature seeds, sprouted, raw",122,9.57,13.09,6.7,1.1
11453,6,"Soybeans, mature seeds, sprouted, cooked, steamed",81,6.53,8.47,4.45,0.8
11454,6,"Soybeans, mature seeds, sprouted, cooked, stir-fried",125,9.4,13.1,7.1,0.8
11457,6,"Spinach, raw",23,3.63,2.86,0.39,2.2
11458,6,"Spinach, cooked, boiled, drained, without salt",23,3.75,2.97,0.26,2.4
11459,6,"Spinach, canned, regular pack, solids and liquids",19,2.92,2.11,0.37,1.6
11461,6,"Spinach, canned, regular pack, drained solids",23,3.4,2.81,0.5,2.4
11463,6,"Spinach, frozen, chopped or leaf, unprepared",29,4.21,3.63,0.57,2.9
11464,6,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt",34,4.8,4.01,0.87,3.7
11467,6,"Squash, summer, crookneck and straightneck, raw",19,3.88,1.01,0.27,1
11468,6,"Squash, summer, crookneck and straightneck, cooked, boiled, drained, without salt",23,3.79,1.04,0.39,1.1
11471,6,"Squash, summer, crookneck and straightneck, canned, drained, solid, without salt",13,2.96,0.61,0.07,1.4
11473,6,"Squash, summer, crookneck and straightneck, frozen, unprepared",20,4.8,0.83,0.14,1.2
11474,6,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",25,5.54,1.28,0.2,1.4
11475,6,"Squash, summer, scallop, raw",18,3.84,1.2,0.2,1.2
11476,6,"Squash, summer, scallop, cooked, boiled, drained, without salt",16,3.3,1.03,0.17,1.9
11477,6,"Squash, summer, zucchini, includes skin, raw",17,3.11,1.21,0.32,1
11478,6,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",15,2.69,1.14,0.36,1
11479,6,"Squash, summer, zucchini, includes skin, frozen, unprepared",17,3.58,1.16,0.13,1.3
11480,6,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",17,3.56,1.15,0.13,1.3
11481,6,"Squash, summer, zucchini, italian style, canned",29,6.85,1.03,0.11,0
11482,6,"Squash, winter, acorn, raw",40,10.42,0.8,0.1,1.5
11483,6,"Squash, winter, acorn, cooked, baked, without salt",56,14.58,1.12,0.14,4.4
11484,6,"Squash, winter, acorn, cooked, boiled, mashed, without salt",34,8.79,0.67,0.08,2.6
11485,6,"Squash, winter, butternut, raw",45,11.69,1,0.1,2
11486,6,"Squash, winter, butternut, cooked, baked, without salt",40,10.49,0.9,0.09,3.2
11487,6,"Squash, winter, butternut, frozen, unprepared",57,14.41,1.76,0.1,1.3
11488,6,"Squash, winter, butternut, frozen, cooked, boiled, without salt",39,10.05,1.23,0.07,0
11489,6,"Squash, winter, hubbard, raw",40,8.7,2,0.5,3.9
11490,6,"Squash, winter, hubbard, baked, without salt",50,10.81,2.48,0.62,4.9
11491,6,"Squash, winter, hubbard, cooked, boiled, mashed, without salt",30,6.46,1.48,0.37,2.9
11492,6,"Squash, winter, spaghetti, raw",31,6.91,0.64,0.57,1.5
11493,6,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",27,6.46,0.66,0.26,1.4
11495,6,"Succotash, (corn and limas), raw",99,19.59,5.03,1.02,3.8
11496,6,"Succotash, (corn and limas), cooked, boiled, drained, without salt",115,24.38,5.07,0.8,4.5
11497,6,"Succotash, (corn and limas), canned, with cream style corn",77,17.61,2.64,0.54,3
11499,6,"Succotash, (corn and limas), canned, with whole kernel corn, solids and liquids",63,13.98,2.6,0.49,2.6
11501,6,"Succotash, (corn and limas), frozen, unprepared",93,19.94,4.31,0.89,4
11502,6,"Succotash, (corn and limas), frozen, cooked, boiled, drained, without salt",93,19.95,4.31,0.89,4.1
11503,6,"Swamp cabbage, (skunk cabbage), raw",19,3.14,2.6,0.2,2.1
11504,6,"Swamp cabbage (skunk  cabbage), cooked, boiled, drained, without salt",20,3.7,2.08,0.24,1.9
11505,6,"Sweet potato leaves, raw",42,8.82,2.49,0.51,5.3
11506,6,"Sweet potato leaves, cooked, steamed, without salt",41,7.38,2.18,0.34,1.9
11507,6,"Sweet potato, raw, unprepared",86,20.12,1.57,0.05,3
11508,6,"Sweet potato, cooked, baked in skin, flesh, without salt",90,20.71,2.01,0.15,3.3
11510,6,"Sweet potato, cooked, boiled, without skin",76,17.72,1.37,0.14,2.5
11512,6,"Sweet potato, canned, vacuum pack",91,21.12,1.65,0.2,1.8
11514,6,"Sweet potato, canned, mashed",101,23.19,1.98,0.2,1.7
11516,6,"Sweet potato, frozen, unprepared",96,22.22,1.71,0.18,1.7
11517,6,"Sweet potato, frozen, cooked, baked, without salt",100,23.4,1.71,0.12,1.8
11518,6,"Taro, raw",112,26.46,1.5,0.2,4.1
11519,6,"Taro, cooked, without salt",142,34.6,0.52,0.11,5.1
11520,6,"Taro leaves, raw",42,6.7,4.98,0.74,3.7
11521,6,"Taro leaves, cooked, steamed, without salt",24,4.02,2.72,0.41,2
11522,6,"Taro shoots, raw",11,2.32,0.92,0.09,0
11523,6,"Taro shoots, cooked, without salt",14,3.2,0.73,0.08,0
11525,6,"Taro, tahitian, raw",44,6.91,2.79,0.97,0
11526,6,"Taro, tahitian, cooked, without salt",44,6.85,4.16,0.68,0
11527,6,"Tomatoes, green, raw",23,5.1,1.2,0.2,1.1
11529,6,"Tomatoes, red, ripe, raw, year round average",18,3.89,0.88,0.2,1.2
11530,6,"Tomatoes, red, ripe, cooked",18,4.01,0.95,0.11,0.7
11531,6,"Tomatoes, red, ripe, canned, packed in tomato juice",16,3.47,0.79,0.25,1.9
11533,6,"Tomatoes, red, ripe, canned, stewed",26,6.19,0.91,0.19,1
11537,6,"Tomatoes, red, ripe, canned, with green chilies",15,3.62,0.69,0.08,0
11540,6,"Tomato juice, canned, with salt added",17,3.53,0.85,0.29,0.4
11546,6,"Tomato products, canned, paste, without salt added",82,18.91,4.32,0.47,4.1
11547,6,"Tomato products, canned, puree, without salt added",38,8.98,1.65,0.21,1.9
11548,6,Tomato powder,302,74.68,12.91,0.44,16.5
11549,6,"Tomato products, canned, sauce",24,5.31,1.2,0.3,1.5
11551,6,"Tomato products, canned, sauce, with mushrooms",35,8.43,1.45,0.13,1.5
11553,6,"Tomato products, canned, sauce, with onions",42,9.94,1.56,0.19,1.8
11555,6,"Tomato products, canned, sauce, with herbs and cheese",59,10.24,2.13,1.93,2.2
11557,6,"Tomato products, canned, sauce, with onions, green peppers, and celery",41,8.77,0.94,0.74,1.4
11559,6,"Tomato products, canned, sauce, with tomato tidbits",32,7.09,1.32,0.39,1.4
11563,6,"Tree fern, cooked, without salt",40,10.98,0.29,0.07,3.7
11564,6,"Turnips, raw",28,6.43,0.9,0.1,1.8
11565,6,"Turnips, cooked, boiled, drained, without salt",22,5.06,0.71,0.08,2
11566,6,"Turnips, frozen, unprepared",16,2.94,1.04,0.16,1.8
11567,6,"Turnips, frozen, cooked, boiled, drained, without salt",23,4.35,1.53,0.24,2
11568,6,"Turnip greens, raw",32,7.13,1.5,0.3,3.2
11569,6,"Turnip greens, cooked, boiled, drained, without salt",20,4.36,1.14,0.23,3.5
11570,6,"Turnip greens, canned, solids and liquids",14,2.42,1.36,0.3,1.7
11574,6,"Turnip greens, frozen, unprepared",22,3.67,2.47,0.31,2.5
11575,6,"Turnip greens, frozen, cooked, boiled, drained, without salt",29,4.98,3.35,0.42,3.4
11576,6,"Turnip greens and turnips, frozen, unprepared",21,3.39,2.46,0.19,2.4
11577,6,"Turnip greens and turnips, frozen, cooked, boiled, drained, without salt",35,4.85,2.99,0.38,3.1
11578,6,"Vegetable juice cocktail, canned",22,3.87,0.93,0.31,0.5
11579,6,"Vegetables, mixed, canned, solids and liquids",36,7.13,1.42,0.25,3.8
11581,6,"Vegetables, mixed, canned, drained solids",49,9.26,2.59,0.25,3
11583,6,"Vegetables, mixed, frozen, unprepared",72,13.47,3.33,0.52,4
11584,6,"Vegetables, mixed, frozen, cooked, boiled, drained, without salt",65,13.09,2.86,0.15,4.4
11585,6,"Vegetable juice cocktail, low sodium, canned",19,3.83,0.91,0.32,0.5
11587,6,"Vinespinach, (basella), raw",19,3.4,1.8,0.3,0
11588,6,"Waterchestnuts, chinese, (matai), raw",97,23.94,1.4,0.1,3
11590,6,"Waterchestnuts, chinese, canned, solids and liquids",50,12.3,0.88,0.06,2.5
11591,6,"Watercress, raw",11,1.29,2.3,0.1,0.5
11593,6,"Waxgourd, (chinese preserving melon), raw",13,3,0.4,0.2,2.9
11594,6,"Waxgourd, (chinese preserving melon), cooked, boiled, drained, without salt",14,3.04,0.4,0.2,1
11595,6,"Winged beans, immature seeds, raw",49,4.31,6.95,0.87,0
11596,6,"Winged beans, immature seeds, cooked, boiled, drained, without salt",38,3.21,5.31,0.66,0
11597,6,"Winged bean leaves, raw",74,14.1,5.85,1.1,0
11599,6,"Winged bean tuber, raw",148,28.1,11.6,0.9,0
11601,6,"Yam, raw",118,27.88,1.53,0.17,4.1
11602,6,"Yam, cooked, boiled, drained, or baked, without salt",116,27.48,1.49,0.14,3.9
11603,6,"Yambean (jicama), raw",38,8.82,0.72,0.09,4.9
11604,6,"Yambean (jicama), cooked, boiled, drained, without salt",38,8.82,0.72,0.09,0
11605,6,"Beets, harvard, canned, solids and liquids",73,18.18,0.84,0.06,2.5
11609,6,"Beets, pickled, canned, solids and liquids",65,16.28,0.8,0.08,0.8
11613,6,"Borage, raw",21,3.06,1.8,0.7,0
11614,6,"Borage, cooked, boiled, drained, without salt",25,3.55,2.09,0.81,0
11615,6,"Chives, freeze-dried",311,64.29,21.2,3.5,26.2
11616,6,"Dock, raw",22,3.2,2,0.7,2.9
11617,6,"Dock, cooked, boiled, drained, without salt",20,2.93,1.83,0.64,2.6
11618,6,"Eppaw, raw",150,31.68,4.6,1.8,0
11620,6,"Drumstick pods, raw",37,8.53,2.1,0.2,3.2
11621,6,"Drumstick pods, cooked, boiled, drained, without salt",36,8.18,2.09,0.19,4.2
11622,6,"Kale, scotch, raw",42,8.32,2.8,0.6,1.7
11623,6,"Kale, scotch, cooked, boiled, drained, without salt",28,5.63,1.9,0.41,1.2
11624,6,"Leeks, (bulb and lower-leaf portion), freeze-dried",321,74.65,15.2,2.1,10.4
11625,6,"Parsley, freeze-dried",271,42.38,31.3,5.2,32.7
11626,6,"Beans, mung, mature seeds, sprouted, canned, drained solids",12,2.14,1.4,0.06,0.8
11632,6,"Peppers, jalapeno, canned, solids and liquids",27,4.74,0.92,0.94,2.6
11634,6,"Peppers, sweet, green, freeze-dried",314,68.7,17.9,3,21.3
11637,6,"Radishes, white icicle, raw",14,2.63,1.1,0.1,1.4
11640,6,"Shallots, freeze-dried",348,80.7,12.3,0.5,15.7
11641,6,"Squash, summer, all varieties, raw",16,3.35,1.21,0.18,1.1
11642,6,"Squash, summer, all varieties, cooked, boiled, drained, without salt",20,4.31,0.91,0.31,1.4
11643,6,"Squash, winter, all varieties, raw",34,8.59,0.95,0.13,1.5
11644,6,"Squash, winter, all varieties, cooked, baked, without salt",37,8.85,0.89,0.35,2.8
11645,6,"Sweet potato, canned, syrup pack, solids and liquids",89,20.93,0.98,0.2,2.5
11647,6,"Sweet potato, canned, syrup pack, drained solids",108,25.36,1.28,0.32,3
11649,6,"Tomato products, canned, sauce, spanish style",33,7.24,1.44,0.27,1.4
11653,6,"Beans, pinto, mature seeds, sprouted, raw",62,11.6,5.25,0.9,0
11654,6,"Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt",22,4.1,1.86,0.32,0
11655,6,"Carrot juice, canned",40,9.28,0.95,0.15,0.8
11656,6,"Corn pudding, home prepared",131,16.97,4.42,5.04,1.2
11657,6,"Potatoes, mashed, home-prepared, whole milk added",83,17.57,1.91,0.57,1.5
11658,6,Spinach souffle,172,5.9,7.89,12.95,0.7
11659,6,"Sweet potato, cooked, candied, home-prepared",164,32.12,0.89,3.54,2.1
11660,6,"Tomatoes, red, ripe, cooked, stewed",79,13.05,1.96,2.68,1.7
11663,6,"Seaweed, agar, dried",306,80.88,6.21,0.3,7.7
11666,6,"Seaweed, spirulina, raw",26,2.42,5.92,0.39,0.4
11667,6,"Seaweed, spirulina, dried",290,23.9,57.47,7.72,3.6
11669,6,"Seaweed, wakame, raw",45,9.14,3.03,0.64,0.5
11670,6,"Peppers, hot chili, green, raw",40,9.46,2,0.2,1.5
11671,6,"Potatoes, o'brien, home-prepared",81,15.47,2.35,1.28,0
11672,6,Potato pancakes,268,27.81,6.08,14.76,3.3
11674,6,"Potatoes, baked, flesh and skin, without salt",93,21.15,2.5,0.13,2.2
11675,6,"Potatoes, microwaved, cooked in skin, flesh and skin, without salt",105,24.24,2.44,0.1,2.3
11676,6,"Radish seeds, sprouted, raw",43,3.6,3.81,2.53,0
11677,6,"Shallots, raw",72,16.8,2.5,0.1,3.2
11683,6,"Carrot, dehydrated",341,79.57,8.1,1.49,23.6
11693,6,"Tomatoes, crushed, canned",32,7.29,1.64,0.28,1.9
11695,6,"Tomatoes, orange, raw",16,3.18,1.16,0.19,0.9
11696,6,"Tomatoes, yellow, raw",15,2.98,0.98,0.26,0.7
11697,6,"Arrowroot, raw",65,13.39,4.24,0.2,1.3
11698,6,"Chrysanthemum leaves, raw",24,3.01,3.36,0.56,3
11700,6,"Amaranth leaves, cooked, boiled, drained, with salt",21,4.11,2.11,0.18,0
11701,6,"Arrowhead, cooked, boiled, drained, with salt",78,16.14,4.49,0.1,0
11702,6,"Artichokes, (globe or french), cooked, boiled, drained, with salt",51,11.39,2.89,0.34,5.7
11703,6,"Artichokes, (globe or french), frozen, cooked, boiled, drained, with salt",45,9.18,3.11,0.5,4.6
11705,6,"Asparagus, cooked, boiled, drained, with salt",22,4.11,2.4,0.22,2
11707,6,"Asparagus, canned, no salt added, solids and liquids",15,2.48,1.8,0.18,1
11709,6,"Asparagus, frozen, cooked, boiled, drained, with salt",18,1.92,2.95,0.42,1.6
11710,6,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",32,6.16,3.6,0.2,1.9
11711,6,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",19,4.32,0.84,0.18,2
11712,6,"Bamboo shoots, cooked, boiled, drained, with salt",11,1.52,1.53,0.22,1
11713,6,"Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, with salt",33,4.72,4.83,0.58,0
11714,6,"Lima beans, immature seeds, cooked, boiled, drained, with salt",123,23.64,6.81,0.32,5.3
11715,6,"Lima beans, immature seeds, canned, no salt added, solids and liquids",71,13.33,4.07,0.29,3.6
11716,6,"Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, with salt",105,19.45,6.65,0.3,4.8
11717,6,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt",103,19.32,6.07,0.34,5.3
11718,6,"Mung beans, mature seeds, sprouted, cooked, boiled, drained, with salt",19,3.6,2.03,0.09,0.8
11719,6,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, with salt",78,15.01,7.07,0.81,0
11720,6,"Beans, pinto, immature seeds, frozen, cooked, boiled, drained, with salt",162,30.87,9.31,0.48,5.4
11721,6,"Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, with salt",20,3.5,1.86,0.32,0
11722,6,"Beans, snap, yellow, raw",31,7.13,1.82,0.12,3.4
11723,6,"Beans, snap, green, cooked, boiled, drained, with salt",35,7.88,1.89,0.28,3.2
11724,6,"Beans, snap, yellow, cooked, boiled, drained, without salt",35,7.88,1.89,0.28,3.3
11725,6,"Beans, snap, yellow, cooked, boiled, drained, with salt",35,7.88,1.89,0.28,3.3
11726,6,"Beans, snap, green, canned, no salt added, solids and liquids",15,3.5,0.8,0.1,1.5
11727,6,"Beans, snap, yellow, canned, regular pack, solids and liquids",15,3.5,0.8,0.1,1.5
11728,6,"Beans, snap, yellow, canned, no salt added, solids and liquids",15,3.5,0.8,0.1,1.5
11729,6,"Beans, snap, green, canned, no salt added, drained solids",22,4.32,1.12,0.46,1.9
11730,6,"Beans, snap, yellow, frozen, all styles, unprepared",33,7.58,1.8,0.21,2.8
11731,6,"Beans, snap, green, frozen, cooked, boiled, drained, with salt",28,6.45,1.49,0.17,3
11732,6,"Beans, snap, yellow, frozen, cooked, boiled, drained, without salt",28,6.45,1.49,0.17,3
11733,6,"Beans, snap, yellow, frozen, cooked, boiled, drained, with salt",28,6.45,1.49,0.17,3
11734,6,"Beets, cooked, boiled. drained, with salt",44,9.96,1.68,0.18,2
11735,6,"Beets, canned, no salt added, solids and liquids",28,6.57,0.8,0.07,1.2
11736,6,"Beet greens, cooked, boiled, drained, with salt",27,5.46,2.57,0.2,2.9
11737,6,"Borage, cooked, boiled, drained, with salt",25,3.55,2.09,0.81,0
11738,6,"Broadbeans, immature seeds, cooked, boiled, drained, with salt",62,10.1,4.8,0.5,0
11739,6,"Broccoli, leaves, raw",28,5.06,2.98,0.35,2.3
11740,6,"Broccoli, flower clusters, raw",28,5.06,2.98,0.35,2.3
11741,6,"Broccoli, stalks, raw",28,5.24,2.98,0.35,0
11742,6,"Broccoli, cooked, boiled, drained, with salt",35,7.18,2.38,0.41,3.3
11743,6,"Broccoli, frozen, chopped, cooked, boiled, drained, with salt",28,5.35,3.1,0.12,3
11744,6,"Broccoli, frozen, spears, cooked, boiled, drained, with salt",28,5.35,3.1,0.11,3
11745,6,"Brussels sprouts, cooked, boiled, drained, with salt",36,7.1,2.55,0.5,2.6
11746,6,"Brussels sprouts, frozen, cooked, boiled, drained, with salt",42,8.32,3.64,0.39,4.1
11747,6,"Burdock root, cooked, boiled, drained, with salt",88,21.15,2.09,0.14,1.8
11748,6,"Butterbur, cooked, boiled, drained, with salt",8,2.16,0.23,0.02,0
11749,6,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",24,5.37,1.21,0.18,2.3
11750,6,"Cabbage, common (danish, domestic, and pointed types), stored, raw",24,5.37,1.21,0.18,2.3
11751,6,"Cabbage, common, cooked, boiled, drained, with salt",23,5.51,1.27,0.06,1.9
11752,6,"Cabbage, red, cooked, boiled, drained, with salt",29,6.94,1.51,0.09,2.6
11753,6,"Cabbage, savoy, cooked, boiled, drained, with salt",24,5.41,1.8,0.09,2.8
11754,6,"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt",12,1.78,1.56,0.16,1
11755,6,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, with salt",14,2.41,1.5,0.17,1.7
11756,6,"Cardoon, cooked, boiled, drained, with salt",20,4.74,0.76,0.11,1.7
11757,6,"Carrots, cooked, boiled, drained, with salt",35,8.22,0.76,0.18,3
11758,6,"Carrots, canned, no salt added, solids and liquids",23,5.36,0.59,0.14,1.8
11759,6,"Carrots, canned, no salt added, drained solids",25,5.54,0.64,0.19,1.5
11760,6,"Carrots, frozen, cooked, boiled, drained, with salt",37,7.73,0.58,0.68,3.3
11761,6,"Cauliflower, cooked, boiled, drained, with salt",23,4.11,1.84,0.45,2.3
11762,6,"Cauliflower, frozen, cooked, boiled, drained, with salt",17,3.16,1.61,0.22,2.7
11763,6,"Celeriac, cooked, boiled, drained, with salt",27,5.9,0.96,0.19,0
11764,6,"Celery, cooked, boiled, drained, with salt",18,4,0.83,0.16,1.6
11765,6,"Chard, swiss, cooked, boiled, drained, with salt",20,4.13,1.88,0.08,2.1
11766,6,"Chayote, fruit, cooked, boiled, drained, with salt",22,4.5,0.62,0.48,2.8
11767,6,"Chrysanthemum, garland, cooked, boiled, drained, with salt",20,4.31,1.64,0.09,2.3
11768,6,"Collards, cooked, boiled, drained, with salt",33,5.65,2.71,0.72,4
11769,6,"Collards, frozen, chopped, cooked, boiled, drained, with salt",36,7.1,2.97,0.41,2.8
11770,6,"Corn, sweet, yellow, cooked, boiled, drained, with salt",96,20.98,3.41,1.5,2.4
11771,6,"Corn, sweet, yellow, canned, no salt added, solids and liquids",61,13.86,1.95,0.77,1.7
11772,6,"Corn, sweet, yellow, canned, cream style, no salt added",72,18.13,1.74,0.42,1.2
11773,6,"Corn, sweet, yellow, canned, vacuum pack, no salt added",79,19.44,2.41,0.5,2
11774,6,"Corn, sweet, yellow, frozen, kernels, cut off cob, boiled, drained, with salt",79,18.71,2.55,0.67,2.4
11775,6,"Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, with salt",94,22.33,3.11,0.74,2.8
11777,6,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt",94,19.73,3.17,0.38,5
11778,6,"Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt",131,23.5,8.49,0.66,6.4
11779,6,"Cowpeas, young pods with seeds, cooked, boiled, drained, with salt",34,7,2.6,0.3,0
11780,6,"Cowpeas, leafy tips, cooked, boiled, drained, with salt",22,2.8,4.67,0.1,0
11781,6,"Cress, garden, cooked, boiled, drained, with salt",23,3.8,1.9,0.6,0.7
11782,6,"Dandelion greens, cooked, boiled, drained, with salt",33,6.4,2,0.6,2.9
11783,6,"Eggplant, cooked, boiled, drained, with salt",33,8.14,0.83,0.23,2.5
11784,6,"Gourd, white-flowered (calabash), cooked, boiled, drained, with salt",13,3.1,0.6,0.02,1.2
11785,6,"Gourd, dishcloth (towelgourd), cooked, boiled, drained, with salt",54,13.75,0.66,0.34,2.9
11786,6,"Drumstick leaves, cooked, boiled, drained, with salt",60,11.15,5.27,0.93,2
11787,6,"Drumstick pods, cooked, boiled, drained, with salt",36,8.18,2.09,0.19,4.2
11788,6,"Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt",50,9.2,2.95,0.27,0
11789,6,"Jute, potherb, cooked, boiled, drained, with salt",37,7.29,3.68,0.2,2
11790,6,"Kale, cooked, boiled, drained, with salt",28,5.63,1.9,0.4,2
11791,6,"Kale, frozen, cooked, boiled, drained, with salt",30,5.23,2.84,0.49,2
11792,6,"Kale, scotch, cooked, boiled, drained, with salt",28,5.62,1.9,0.41,0
11793,6,"Kohlrabi, cooked, boiled, drained, with salt",29,6.69,1.8,0.11,1.1
11794,6,"Lambsquarters, cooked, boiled, drained, with salt",32,5,3.2,0.7,2.1
11795,6,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, with salt",31,7.62,0.81,0.2,1
11796,6,"Lotus root, cooked, boiled, drained, with salt",66,16.02,1.58,0.07,3.1
11797,6,"Mushrooms, white, cooked, boiled, drained, with salt",28,5.29,2.17,0.47,2.2
11798,6,"Mushrooms, shiitake, cooked, with salt",56,14.39,1.56,0.22,2.1
11799,6,"Mustard greens, cooked, boiled, drained, with salt",26,4.51,2.56,0.47,2
11800,6,"Mustard greens, frozen, cooked, boiled, drained, with salt",19,3.11,2.27,0.25,2.8
11801,6,"Mustard spinach, (tendergreen), cooked, boiled, drained, with salt",16,2.8,1.7,0.2,2
